timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-17T15:23:39,random_forest_forecasting_plotted_mses_iq_none,1208429f-3e65-4a13-9ff8-f7481f100363,acebb6d2-4075-46b1-bb1f-9e074789c891,0.9772397929991712,6.10979926765101e-06,6.252098319594516e-06,29.49179038101215,9.912182034828303,20.0,7.962774981326321e-06,2.6766688079986334e-06,5.398879527779679e-06,1.6038323317104634e-05,0.0,Germany,DEU,baden-wurttemberg,,,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,3.13.11,3.2.3,32,AMD Ryzen 9 8940HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 5060 Laptop GPU,9.1827,48.7798,61.087066650390625,machine,0,0,0,0,N,1.0,0.0
