timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-17T10:44:48,random_forest_forecasting_oliver_features_iq_log1p,2711079a-3856-4b25-b63a-c351dba51639,acebb6d2-4075-46b1-bb1f-9e074789c891,1.1697465929992177,1.0896126616931807e-05,9.314946230357685e-06,31.035945986362833,6.354881850466284,20.0,2.0078386896028866e-05,2.055834977999875e-06,6.46828926111185e-06,2.860251113514059e-05,0.0,Germany,DEU,baden-wurttemberg,,,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,3.13.11,3.2.3,32,AMD Ryzen 9 8940HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 5060 Laptop GPU,9.1827,48.7798,61.087066650390625,machine,9.1,0.0,16.9,10.319831848144531,N,1.0,0.0
