timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-17T14:46:38,random_forest_forecasting_mse_iq_none,31db39a9-5473-44e0-b850-49aa110849e5,acebb6d2-4075-46b1-bb1f-9e074789c891,2.429314704000717,2.341577211834055e-05,9.638838508563046e-06,20.848138568509427,8.739330188141635,20.0,4.2115390081174514e-05,5.885004708000227e-06,1.3466391188881567e-05,6.14667859780563e-05,0.0,Germany,DEU,baden-wurttemberg,,,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,3.13.11,3.2.3,32,AMD Ryzen 9 8940HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 5060 Laptop GPU,9.1827,48.7798,61.087066650390625,machine,0.0,0.0,17.95,10.964544296264648,N,1.0,0.0
