timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-17T10:47:44,random_forest_forecasting_oliver_features_sj_log1p,c21628ae-fe5f-4033-bca3-7b351ded4448,acebb6d2-4075-46b1-bb1f-9e074789c891,1.1981693199995789,1.471636966248606e-05,1.2282378973358483e-05,35.02398848641689,26.343841060440322,20.0,2.32488791546432e-05,8.744729217999986e-06,6.6371034333315046e-06,3.863071180597469e-05,0.0,Germany,DEU,baden-wurttemberg,,,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,3.13.11,3.2.3,32,AMD Ryzen 9 8940HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 5060 Laptop GPU,9.1827,48.7798,61.087066650390625,machine,0.0,0.0,17.2,10.528236389160156,N,1.0,0.0
