timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-06-16T14:09:36,random_forest_forecasting_template,538c9451-41bf-4c04-af50-986f822f1b10,acebb6d2-4075-46b1-bb1f-9e074789c891,4.698372911999286,5.06147746190762e-05,1.077283041748558e-05,22.911543620952497,13.131068924552054,20.0,8.96517694991359e-05,1.7127513702000236e-05,2.608533057777499e-05,0.0001328646137789,0.0,Germany,DEU,baden-wurttemberg,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,3.13.11,3.2.3,32,AMD Ryzen 9 8940HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 5060 Laptop GPU,9.1827,48.7798,61.08707809448242,machine,10.1,0.0,15.8,9.647027969360352,N,1.0,0.0,,
2026-06-16T17:24:27,random_forest_forecasting_with_lags_and_rollings,8d26c28b-fca4-4544-9c40-c585ff70ce80,acebb6d2-4075-46b1-bb1f-9e074789c891,2.79341873300109,2.416012256262257e-05,8.648944133293726e-06,17.97331244451087,7.9668706764089245,20.0,4.176105201992588e-05,6.170560491999821e-06,1.5489105594446703e-05,6.34207181063724e-05,0.0,Germany,DEU,baden-wurttemberg,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,3.13.11,3.2.3,32,AMD Ryzen 9 8940HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 5060 Laptop GPU,9.1827,48.7798,61.08707809448242,machine,2.55,0.0,19.9,12.165542602539062,N,1.0,0.0,,
