timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-17T14:01:50,random_forest_forecasting_oliver_main_features_sj_none,4ed85032-44a6-411e-a2e2-f6895cd1c766,acebb6d2-4075-46b1-bb1f-9e074789c891,2.8687114669992297,2.874595280314295e-05,1.0020510300121679e-05,22.98118069291091,5.92661068625598,20.0,5.483732553649215e-05,4.714170438000799e-06,1.5907101749993063e-05,7.545859772448602e-05,0.0,Germany,DEU,baden-wurttemberg,,,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,3.13.11,3.2.3,32,AMD Ryzen 9 8940HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 5060 Laptop GPU,9.1827,48.7798,61.087066650390625,machine,6.45,0.0,18.0,10.968555450439453,N,1.0,0.0
