timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-06-16T14:07:38,random_forest_forecasting_template,d72dd6aa-a3bc-4355-9c4b-1b7b2202be96,acebb6d2-4075-46b1-bb1f-9e074789c891,2.843108975000177,2.611568459103428e-05,9.185608015968734e-06,20.32789516794287,5.98208953593216,20.0,4.807327901414776e-05,4.71583710599994e-06,1.576498439444549e-05,6.85541005145932e-05,0.0,Germany,DEU,baden-wurttemberg,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,3.13.11,3.2.3,32,AMD Ryzen 9 8940HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 5060 Laptop GPU,9.1827,48.7798,61.08707809448242,machine,0.0,0.0,15.6,9.532028198242188,N,1.0,0.0,,
2026-06-16T15:14:53,random_forest_forecasting_with_lags_and_rollings,5ae02072-52aa-4334-9fe9-ea3d328ffd09,acebb6d2-4075-46b1-bb1f-9e074789c891,2.1419019200002367,2.051974511012314e-05,9.580151601956112e-06,17.67309969111588,17.736225744049975,20.0,3.1467836285360706e-05,1.0527230644000185e-05,1.186960063888465e-05,5.386466756824554e-05,0.0,Germany,DEU,baden-wurttemberg,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,3.13.11,3.2.3,32,AMD Ryzen 9 8940HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 5060 Laptop GPU,9.1827,48.7798,61.08707809448242,machine,16.9,0.0,18.25,11.141845703125,N,1.0,0.0,,
