timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-17T15:02:23,random_forest_forecasting_plotted_iq_none,cb05ca0f-177c-4a24-9af3-66cc009f6e8a,acebb6d2-4075-46b1-bb1f-9e074789c891,2.115553291998367,2.39808365286797e-05,1.133549158009025e-05,25.86183151564045,9.800220639506477,20.0,4.548150221850549e-05,5.745282373998892e-06,1.1723304733338106e-05,6.29500893258425e-05,0.0,Germany,DEU,baden-wurttemberg,,,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,3.13.11,3.2.3,32,AMD Ryzen 9 8940HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 5060 Laptop GPU,9.1827,48.7798,61.087066650390625,machine,33.35,0.0,17.95,10.95663070678711,N,1.0,0.0
