timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-06-16T14:09:09,random_forest_forecasting_template,86760d3e-b493-4e53-9316-7b68e8a6fdf0,acebb6d2-4075-46b1-bb1f-9e074789c891,2.277993882999908,2.4801546633637523e-05,1.0887450935985908e-05,25.66432882241482,6.13008495729061,20.0,4.860836916444067e-05,3.870280874000058e-06,1.2625816777775375e-05,6.51044668162161e-05,0.0,Germany,DEU,baden-wurttemberg,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,3.13.11,3.2.3,32,AMD Ryzen 9 8940HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 5060 Laptop GPU,9.1827,48.7798,61.08707809448242,machine,16.8,0.0,15.65,9.553699493408203,N,1.0,0.0,,
2026-06-16T17:24:10,random_forest_forecasting_with_lags_and_rollings,ccaef999-1ae9-434b-8776-c67be5e0f0f3,acebb6d2-4075-46b1-bb1f-9e074789c891,2.348726305999662,2.6507058761910897e-05,1.1285716302576598e-05,25.767683349641576,9.590704281061003,20.0,5.032024608949803e-05,6.243338328000125e-06,1.3017879716668783e-05,6.958146413416694e-05,0.0,Germany,DEU,baden-wurttemberg,Linux-7.0.0-15-generic-x86_64-with-glibc2.43,3.13.11,3.2.3,32,AMD Ryzen 9 8940HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 5060 Laptop GPU,9.1827,48.7798,61.08707809448242,machine,8.8,0.0,20.1,12.270828247070312,N,1.0,0.0,,
